flux_id,index,plot,date,start_time,end_time,measurement_type,component,analyzer_source,data_source,species,status,height,height_corrected,diameter,lenticels,above,chamber_class,surface_type,collar_id,collar_location,chamber_id,pneumatophore_count,collar_offset_cm,collar_volume_cm3,air_temp,stem_temp,soil_temp,water_temp,water_depth,pressure_start,rh_start,chamber_volume_cm3,surface_area_cm2,total_system_volume_cm3,total_system_volume_L,analyzer_cell_volume_cm3,tubing_volume_cm3,CH4_best.flux,CH4_model,CH4_quality.check,CH4_flux_status,CH4_below_MDF,CH4_flagged,CH4_SNR,CH4_LM.flux,CH4_LM.SE,CH4_LM.r2,CH4_LM.p.val,CH4_HM.flux,CH4_HM.SE,CH4_HM.r2,CH4_MDF,CH4_prec,CH4_nb.obs,CH4_flux.term,CH4_LM.diagnose,CH4_HM.diagnose,CH4_LM.score,CH4_HM.score,CH4_g.fact,CH4_k.ratio.lim,CH4_MDF.lim,CH4_warn.nb.obs,CO2_best.flux,CO2_model,CO2_quality.check,CO2_flux_status,CO2_below_MDF,CO2_flagged,CO2_SNR,CO2_LM.flux,CO2_LM.SE,CO2_LM.r2,CO2_LM.p.val,CO2_HM.flux,CO2_HM.SE,CO2_HM.r2,CO2_MDF,CO2_prec,CO2_nb.obs,CO2_flux.term,CO2_LM.diagnose,CO2_HM.diagnose,CO2_LM.score,CO2_HM.score,CO2_g.fact,CO2_k.ratio.lim,CO2_MDF.lim,CO2_warn.nb.obs,year,month,month_year,season,disturbance_level,pneumatophore_density,flux_status,notes,source_file,CH4_ebull_flux,CH4_diffusive_flux,CH4_ebullitive_fraction,CH4_n_ebull_events,ebullition_reprocessed
Mar_23_302_BL60_leaves,Mar_23_302,BL60,2023-03-19,12:21:00,12:24:00,tree,leaves,LGR,original,RHMA,alive,NA,NA,NA,NA,sediment,LB,NA,NA,NA,NA,NA,NA,NA,27.2,NA,NA,NA,NA,NA,NA,2190.644,428,3138.644,3.138644,70,29,0.00655666223877614,LM,HM.flux is NA,valid,TRUE,TRUE,0.675089807789833,0.00655666223877614,0.00971228148184003,-0.00253783658586503,0.5003473979510922,NA,NA,NA,0.01252593770977825,0.9,216,2.978389633213939,NA,HM.flux is NA,NA,NA,NA,1,0.013,60,-1.966168545383473,LM,RMSE | MAE | SE | AICc,valid,FALSE,TRUE,381.79282834367774,-1.966168545383473,0.00514983100629012,0.9985271934851504,3.2470539443223375e-291,-2.3481903238084505,0.03168745761817459,0.9973291243463271,0.00487119799824709,0.35,216,2.978389633213939,Noise (LM.RMSE) | Noise (LM.MAE),Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),0,4,1.1942975739907735,1,0.0049,60,2023,3,2023-03,dry,regenerating,NA,valid,NA,LGR1_final_complete_dataset.csv,0,NA,0,0,FALSE
Mar_23_300_BL60_leaves,Mar_23_300,BL60,2023-03-19,11:16:00,11:20:00,tree,leaves,LGR,original,RHMA,alive,NA,NA,NA,NA,sediment,LB,NA,NA,NA,NA,NA,NA,NA,26.8,NA,NA,NA,NA,NA,NA,2190.644,428,3138.644,3.138644,70,29,-0.02521553450529741,LM,g-fact. > 2 | Intercept,valid,FALSE,TRUE,3.0843049792586004,-0.02521553450529741,0.00817543487912751,0.03158637483957649,0.00226030867963425,-0.07978289714228341,0.07331371607433057,0.04175566603854308,0.01033360992183297,0.9,262,2.9852650885295255,Noise (LM.RMSE) | Noise (LM.MAE),Noise (HM.RMSE) | Noise (HM.MAE) | Exaggerated curvature (g-fact),4,0,3.164037515267511,1,0.01,60,-0.2707929282263174,HM,RMSE | AICc,valid,FALSE,TRUE,24.981927339211875,-0.2639966369144503,0.0026291805853002,0.9747636251543306,5.575671598471042e-210,-0.2707929282263174,0.01083955311171201,0.9743676111297032,0.00401862608071282,0.35,262,2.9852650885295255,Noise (LM.RMSE) | Noise (LM.MAE),Noise (HM.RMSE) | Noise (HM.MAE),2,2,1.0257438556464242,1,0.004,60,2023,3,2023-03,dry,regenerating,NA,valid,NA,LGR1_final_complete_dataset.csv,0,NA,0,0,FALSE
Oct_22_206_CP40_stem,Oct_22_206,CP40,2022-10-23,12:33:32,12:36:32,tree,stem,LGR,original,AVGE,dead,100,100,27.9,no,water,C,NA,NA,NA,NA,NA,NA,NA,29.7,25.7,26.3,NA,11,NA,NA,1064.6016666666667,213.35,2012.6016666666667,2.012601666666667,70,29,1.4892481037075291,HM,SE | AICc | Intercept,valid,FALSE,TRUE,7.449661799315392,1.4695941772781924,0.04970225997567047,0.7455740029413161,1.727063768729905e-90,1.4892481037075291,0.19990814936651055,0.7454916767452006,0.01150476057570682,0.9,299,3.7965709899832505,Noise (LM.RMSE) | Noise (LM.MAE),Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),2,2,1.0133737100576552,1,0.012,60,-0.04382791099588239,HM,AICc | Intercept,valid,FALSE,TRUE,14.07706957801594,-0.04369684579289063,0.00275711534481785,0.4563859531169212,2.0269594292065912e-41,-0.04382791099588239,0.00311342575619063,0.4562004769197085,0.00447407355721931,0.35,299,3.7965709899832505,Noise (LM.RMSE) | Noise (LM.MAE),Noise (HM.RMSE) | Noise (HM.MAE),3,1,1.0029994202238983,1,0.0045,60,2022,10,2022-10,wet,ghost,NA,valid,NA,LGR1_final_complete_dataset.csv,0,NA,0,0,FALSE
Oct_22_203_CP40_stem,Oct_22_203,CP40,2022-10-23,11:50:59,11:54:07,tree,stem,LGR,original,AVGE,dead,100,100,29.3,no,water,C,NA,NA,NA,NA,NA,NA,NA,27.9,30.8,26.3,NA,11,NA,NA,1064.6016666666667,213.35,2012.6016666666667,2.012601666666667,70,29,2.063803891033839,HM,AICc,valid,FALSE,TRUE,35.766491845742124,1.985234899063244,0.0140762664567756,0.9899953413916608,3.6029172022860686e-202,2.063803891033839,0.05770216156325458,0.9900964139959416,0.01710573728977055,0.9,202,3.8202813280487575,Noise (LM.RMSE) | Noise (LM.MAE),Noise (HM.RMSE) | Noise (HM.MAE),3,1,1.0395766727693885,1,0.017,60,1.4249506637631644,HM,SE | AICc,valid,FALSE,TRUE,16.701146851640704,1.3100024110735555,0.02012084225809784,0.9547183750846896,1.3689451978472899e-136,1.4249506637631644,0.08532052777101225,0.9551780133822236,0.0066522311682441,0.35,202,3.8202813280487575,Noise (LM.RMSE) | Noise (LM.MAE),Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),2,2,1.087746596279474,1,0.0067,60,2022,10,2022-10,wet,ghost,NA,valid,NA,LGR1_final_complete_dataset.csv,0,NA,0,0,FALSE
Oct_22_205_CP40_stem,Oct_22_205,CP40,2022-10-23,12:18:21,12:21:39,tree,stem,LGR,original,AVGE,dead,50,50,31.6,no,water,D,NA,NA,NA,NA,NA,NA,NA,29.7,25.7,26.3,NA,11,NA,NA,2190.644,462.19,3138.644,3.138644,70,29,7.355450351730046,LM,RMSE | MAE | AICc,valid,FALSE,TRUE,527.9451948518213,7.355450351730046,0.01393222331305526,0.9992363898329126,0,7.4394767489627744,0.05941990063059888,0.9991484105623544,0.01154667863222658,0.9,214,2.7327139429602907,Noise (LM.RMSE) | Noise (LM.MAE),Noise (HM.RMSE) | Noise (HM.MAE),1,3,1.0114236917135826,1,0.012,60,0.6353002296027965,HM,RMSE | AICc,valid,FALSE,TRUE,53.22229700359999,0.6283397235729683,0.00292729880913357,0.9953981662315946,6.212823875034899e-250,0.6353002296027965,0.01193673075703261,0.995306150339736,0.00449037502364367,0.35,214,2.7327139429602907,Noise (LM.RMSE) | Noise (LM.MAE),Noise (HM.RMSE) | Noise (HM.MAE),2,2,1.0110776157685022,1,0.0045,60,2022,10,2022-10,wet,ghost,NA,valid,NA,LGR1_final_complete_dataset.csv,0,NA,0,0,FALSE
Oct_22_202_CP40_stem,Oct_22_202,CP40,2022-10-23,11:34:40,11:38:33,tree,stem,LGR,original,AVGE,dead,50,50,33.2,no,water,C,NA,NA,NA,NA,NA,NA,NA,27.9,27.3,26.3,NA,11,NA,NA,1064.6016666666667,213.35,2012.6016666666667,2.012601666666667,70,29,13.334360615721932,HM,NA,valid,FALSE,FALSE,302.46304129216844,12.486966187476568,0.01747100138047955,0.999540177072913,0,13.334360615721932,0.04408591727027376,0.999833823749784,0.01469783341610326,0.9,236,3.8214366881868487,Noise (LM.RMSE) | Noise (LM.MAE),Noise (HM.RMSE) | Noise (HM.MAE),4,0,1.0678623146345374,1,0.015,60,2.0559878741522706,HM,NA,valid,FALSE,FALSE,149.16278036827774,1.8928491660070768,0.00420515583530307,0.9988414929445744,0,2.0559878741522706,0.01378351804033223,0.999311328204412,0.00571582410626238,0.35,236,3.8214366881868487,Noise (LM.RMSE) | Noise (LM.MAE),Noise (HM.RMSE) | Noise (HM.MAE),4,0,1.0861868505293168,1,0.0057,60,2022,10,2022-10,wet,ghost,NA,valid,NA,LGR1_final_complete_dataset.csv,0,NA,0,0,FALSE
Oct_22_201_CP40_stem,Oct_22_201,CP40,2022-10-23,11:18:47,11:23:01,tree,stem,LGR,original,AVGE,dead,0,0,61.2,no,water,C,NA,NA,NA,NA,NA,NA,NA,27.9,27.3,26.3,NA,11,NA,NA,1064.6016666666667,213.35,2012.6016666666667,2.012601666666667,70,29,25.211227713364107,HM,SE,valid,FALSE,TRUE,28.95611750479058,19.07088089030582,0.19793708013261324,0.9707173472208984,3.6351878231632064e-216,25.211227713364107,0.8706701687197219,0.9767929544239484,0.01232780964495627,0.9,281,3.821620989936445,Noise (LM.RMSE) | Noise (LM.MAE) | Noise (LM.SE),Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),3,1,1.321974997294413,1,0.012,60,1.6219488618606872,HM,NA,valid,FALSE,FALSE,100.75447697936784,1.333256501411193,0.00540879762401129,0.995412855028121,0,1.6219488618606872,0.01609803266799573,0.9981160485294154,0.00479414819526077,0.35,281,3.821620989936445,Noise (LM.RMSE) | Noise (LM.MAE),Noise (HM.RMSE) | Noise (HM.MAE),4,0,1.216531747749909,1,0.0048,60,2022,10,2022-10,wet,ghost,NA,valid,NA,LGR1_final_complete_dataset.csv,0,NA,0,0,FALSE
Oct_22_204_CP40_stem,Oct_22_204,CP40,2022-10-23,12:02:20,12:08:50,tree,stem,LGR,original,AVGE,dead,0,0,61.2,no,water,D,NA,NA,NA,NA,NA,NA,NA,29.7,25,26.3,NA,11,NA,NA,2190.644,462.19,3138.644,3.138644,70,29,60.3213663924238,HM,SE,valid,FALSE,TRUE,336.95006378639545,58.31977355340451,0.056904984442104,0.9998115254933756,0,60.3213663924238,0.1790216796951362,0.9998887433995688,0.01242278966021379,0.9,199,2.733013725247034,Noise (LM.RMSE) | Noise (LM.MAE),Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),3,1,1.0343209981291577,1,0.012,60,2.546036007001891,HM,NA,valid,FALSE,FALSE,150.7191623895599,2.4336087603700176,0.0045682494922165,0.999302792831839,4.0630167327e-297,2.546036007001891,0.016892583309488,0.9994410424972394,0.00483108486786091,0.35,199,2.733013725247034,Noise (LM.RMSE) | Noise (LM.MAE),Noise (HM.RMSE) | Noise (HM.MAE),4,0,1.0461977489819605,1,0.0048,60,2022,10,2022-10,wet,ghost,NA,valid,NA,LGR1_final_complete_dataset.csv,0,NA,0,0,FALSE
Oct_22_256_BL60_stem,Oct_22_256,BL60,2022-10-25,10:46:15,10:48:00,tree,stem,LGR,original,LARA,alive,0,0,6.5,no,sediment,A,NA,NA,NA,NA,NA,NA,NA,24.8,24.5,23.3,NA,NA,NA,NA,212.53666666666663,40.45,1160.5366666666666,1.1605366666666663,70,29,93.7209281663173,LM,RMSE | MAE | SE | AICc,valid,FALSE,TRUE,814.6531988346309,93.7209281663173,0.11504395772383386,0.9996942134739216,0,94.92407030246572,0.5315087233728168,0.9995992493108996,0.05199919412497435,0.9,204,11.72870711929977,Noise (LM.RMSE) | Noise (LM.MAE),Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),0,4,1.0128374970210852,1,0.052,60,12.661526248735012,HM,SE,valid,FALSE,TRUE,150.13771894780086,12.437516342833511,0.02120322926066241,0.9994103723367024,0,12.661526248735012,0.08433274687713291,0.9994302372057982,0.02022190882637891,0.35,204,11.72870711929977,Noise (LM.RMSE) | Noise (LM.MAE),Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),3,1,1.0180108230394866,1,0.02,60,2022,10,2022-10,wet,regenerating,NA,valid,NA,LGR1_final_complete_dataset.csv,0,NA,0,0,FALSE
Oct_22_244_BL60_stem,Oct_22_244,BL60,2022-10-25,12:58:00,13:01:00,tree,stem,LGR,original,RHMA,alive,86,86,6.2,no,water,A,NA,NA,NA,NA,NA,NA,NA,24.8,27.1,23.4,NA,4,NA,NA,212.53666666666663,40.45,1160.5366666666666,1.1605366666666663,70,29,0.3822821950891474,LM,SE | g-fact. > 2 | Intercept,valid,FALSE,TRUE,9.263834529091165,0.3822821950891474,0.04126608629382022,0.295722176534014,3.0803776047829655e-17,0.8524784737862835,0.29540127108289677,0.31394974063681247,0.05231086956413525,0.9,203,11.740884057728133,Noise (LM.RMSE) | Noise (LM.MAE),Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE) | Exaggerated curvature (g-fact),3,1,2.2299716929989044,1,0.052,60,1.4276213309986654,LM,MAE | SE | AICc,valid,FALSE,TRUE,65.30065686257896,1.4276213309986654,0.02186228132441306,0.9547610191519528,2.643209642470557e-137,1.435936234330551,0.08763390410632267,0.9546001844001772,0.02034311594160814,0.35,203,11.740884057728133,Noise (LM.RMSE) | Noise (LM.MAE),Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),1,3,1.0058243058935448,1,0.02,60,2022,10,2022-10,wet,regenerating,NA,valid,NA,LGR1_final_complete_dataset.csv,0,NA,0,0,FALSE
