DATE,TIME,CO2dry_ppm,CH4dry_ppb,H2O_ppm,POSIX.time,CO2_prec,CH4_prec,H2O_prec,DATE_TIME,UniqueID,start.time,obs.length,Area,offset,Vcham,Vtube,Vinst,Vtot,Tcham,Pcham,flag,Etime,start.time_corr,end.time_corr,obs.length_corr
2023-03-18,NA,615.025,3260.89,-1085.3,2023-03-18T11:55:20.000000Z,0.35,0.9,200,03-18-2023 11:55:19.977,45003_FLM30_Water_146,2023-03-18T12:00:00.000000Z,300,324.3,0,3.37,0.029,0.919,4.318,25,101.325,0,-69,2023-03-18T11:56:29.000000Z,2023-03-18T12:09:02.000000Z,753
2023-03-18,NA,615.277,3255.02,-337.746,2023-03-18T11:55:21.000000Z,0.35,0.9,200,03-18-2023 11:55:20.971,45003_FLM30_Water_146,2023-03-18T12:00:00.000000Z,300,324.3,0,3.37,0.029,0.919,4.318,25,101.325,0,-68,2023-03-18T11:56:29.000000Z,2023-03-18T12:09:02.000000Z,753
2023-03-18,NA,614.378,3264.11,-339.246,2023-03-18T11:55:22.000000Z,0.35,0.9,200,03-18-2023 11:55:21.966,45003_FLM30_Water_146,2023-03-18T12:00:00.000000Z,300,324.3,0,3.37,0.029,0.919,4.318,25,101.325,0,-67,2023-03-18T11:56:29.000000Z,2023-03-18T12:09:02.000000Z,753
2023-03-18,NA,616.296,3262.25,-427.783,2023-03-18T11:55:23.000000Z,0.35,0.9,200,03-18-2023 11:55:22.961,45003_FLM30_Water_146,2023-03-18T12:00:00.000000Z,300,324.3,0,3.37,0.029,0.919,4.318,25,101.325,0,-66,2023-03-18T11:56:29.000000Z,2023-03-18T12:09:02.000000Z,753
2023-03-18,NA,614.975,3261.34,-419.654,2023-03-18T11:55:24.000000Z,0.35,0.9,200,03-18-2023 11:55:23.955,45003_FLM30_Water_146,2023-03-18T12:00:00.000000Z,300,324.3,0,3.37,0.029,0.919,4.318,25,101.325,0,-65,2023-03-18T11:56:29.000000Z,2023-03-18T12:09:02.000000Z,753
2023-03-18,NA,615.83,3269,-222.738,2023-03-18T11:55:25.000000Z,0.35,0.9,200,03-18-2023 11:55:24.950,45003_FLM30_Water_146,2023-03-18T12:00:00.000000Z,300,324.3,0,3.37,0.029,0.919,4.318,25,101.325,0,-64,2023-03-18T11:56:29.000000Z,2023-03-18T12:09:02.000000Z,753
2023-03-18,NA,613.827,3264.6000000000004,-999.565,2023-03-18T11:55:26.000000Z,0.35,0.9,200,03-18-2023 11:55:25.945,45003_FLM30_Water_146,2023-03-18T12:00:00.000000Z,300,324.3,0,3.37,0.029,0.919,4.318,25,101.325,0,-63,2023-03-18T11:56:29.000000Z,2023-03-18T12:09:02.000000Z,753
2023-03-18,NA,614.912,3259.22,-513.858,2023-03-18T11:55:27.000000Z,0.35,0.9,200,03-18-2023 11:55:26.938,45003_FLM30_Water_146,2023-03-18T12:00:00.000000Z,300,324.3,0,3.37,0.029,0.919,4.318,25,101.325,0,-62,2023-03-18T11:56:29.000000Z,2023-03-18T12:09:02.000000Z,753
2023-03-18,NA,614.523,3262.3,-293.428,2023-03-18T11:55:28.000000Z,0.35,0.9,200,03-18-2023 11:55:27.933,45003_FLM30_Water_146,2023-03-18T12:00:00.000000Z,300,324.3,0,3.37,0.029,0.919,4.318,25,101.325,0,-61,2023-03-18T11:56:29.000000Z,2023-03-18T12:09:02.000000Z,753
2023-03-18,NA,615.608,3266.25,-284.369,2023-03-18T11:55:29.000000Z,0.35,0.9,200,03-18-2023 11:55:28.929,45003_FLM30_Water_146,2023-03-18T12:00:00.000000Z,300,324.3,0,3.37,0.029,0.919,4.318,25,101.325,0,-60,2023-03-18T11:56:29.000000Z,2023-03-18T12:09:02.000000Z,753
2023-03-18,NA,616.438,3266.3700000000003,-239.365,2023-03-18T11:55:30.000000Z,0.35,0.9,200,03-18-2023 11:55:29.922,45003_FLM30_Water_146,2023-03-18T12:00:00.000000Z,300,324.3,0,3.37,0.029,0.919,4.318,25,101.325,0,-59,2023-03-18T11:56:29.000000Z,2023-03-18T12:09:02.000000Z,753
2023-03-18,NA,615.926,3268.03,-203.723,2023-03-18T11:55:31.000000Z,0.35,0.9,200,03-18-2023 11:55:30.917,45003_FLM30_Water_146,2023-03-18T12:00:00.000000Z,300,324.3,0,3.37,0.029,0.919,4.318,25,101.325,0,-58,2023-03-18T11:56:29.000000Z,2023-03-18T12:09:02.000000Z,753
2023-03-18,NA,616.516,3259.1,-453.472,2023-03-18T11:55:32.000000Z,0.35,0.9,200,03-18-2023 11:55:31.911,45003_FLM30_Water_146,2023-03-18T12:00:00.000000Z,300,324.3,0,3.37,0.029,0.919,4.318,25,101.325,0,-57,2023-03-18T11:56:29.000000Z,2023-03-18T12:09:02.000000Z,753
2023-03-18,NA,616.376,3266.68,-407.694,2023-03-18T11:55:33.000000Z,0.35,0.9,200,03-18-2023 11:55:32.906,45003_FLM30_Water_146,2023-03-18T12:00:00.000000Z,300,324.3,0,3.37,0.029,0.919,4.318,25,101.325,0,-56,2023-03-18T11:56:29.000000Z,2023-03-18T12:09:02.000000Z,753
2023-03-18,NA,616.568,3265.81,-298.976,2023-03-18T11:55:34.000000Z,0.35,0.9,200,03-18-2023 11:55:33.901,45003_FLM30_Water_146,2023-03-18T12:00:00.000000Z,300,324.3,0,3.37,0.029,0.919,4.318,25,101.325,0,-55,2023-03-18T11:56:29.000000Z,2023-03-18T12:09:02.000000Z,753
2023-03-18,NA,615.079,3266.25,-368.124,2023-03-18T11:55:35.000000Z,0.35,0.9,200,03-18-2023 11:55:34.895,45003_FLM30_Water_146,2023-03-18T12:00:00.000000Z,300,324.3,0,3.37,0.029,0.919,4.318,25,101.325,0,-54,2023-03-18T11:56:29.000000Z,2023-03-18T12:09:02.000000Z,753
2023-03-18,NA,615.588,3260.4500000000003,-347.974,2023-03-18T11:55:36.000000Z,0.35,0.9,200,03-18-2023 11:55:35.890,45003_FLM30_Water_146,2023-03-18T12:00:00.000000Z,300,324.3,0,3.37,0.029,0.919,4.318,25,101.325,0,-53,2023-03-18T11:56:29.000000Z,2023-03-18T12:09:02.000000Z,753
2023-03-18,NA,616.208,3268.86,-275.56,2023-03-18T11:55:37.000000Z,0.35,0.9,200,03-18-2023 11:55:36.885,45003_FLM30_Water_146,2023-03-18T12:00:00.000000Z,300,324.3,0,3.37,0.029,0.919,4.318,25,101.325,0,-52,2023-03-18T11:56:29.000000Z,2023-03-18T12:09:02.000000Z,753
2023-03-18,NA,617.685,3268.09,-247.792,2023-03-18T11:55:38.000000Z,0.35,0.9,200,03-18-2023 11:55:37.878,45003_FLM30_Water_146,2023-03-18T12:00:00.000000Z,300,324.3,0,3.37,0.029,0.919,4.318,25,101.325,0,-51,2023-03-18T11:56:29.000000Z,2023-03-18T12:09:02.000000Z,753
2023-03-18,NA,616.627,3265.56,-383.519,2023-03-18T11:55:39.000000Z,0.35,0.9,200,03-18-2023 11:55:38.873,45003_FLM30_Water_146,2023-03-18T12:00:00.000000Z,300,324.3,0,3.37,0.029,0.919,4.318,25,101.325,0,-50,2023-03-18T11:56:29.000000Z,2023-03-18T12:09:02.000000Z,753
2023-03-18,NA,615.518,3269.18,-355.394,2023-03-18T11:55:40.000000Z,0.35,0.9,200,03-18-2023 11:55:39.868,45003_FLM30_Water_146,2023-03-18T12:00:00.000000Z,300,324.3,0,3.37,0.029,0.919,4.318,25,101.325,0,-49,2023-03-18T11:56:29.000000Z,2023-03-18T12:09:02.000000Z,753
2023-03-18,NA,617.526,3263.33,-237.715,2023-03-18T11:55:41.000000Z,0.35,0.9,200,03-18-2023 11:55:40.862,45003_FLM30_Water_146,2023-03-18T12:00:00.000000Z,300,324.3,0,3.37,0.029,0.919,4.318,25,101.325,0,-48,2023-03-18T11:56:29.000000Z,2023-03-18T12:09:02.000000Z,753
2023-03-18,NA,617.146,3266.1699999999996,-239.298,2023-03-18T11:55:42.000000Z,0.35,0.9,200,03-18-2023 11:55:41.857,45003_FLM30_Water_146,2023-03-18T12:00:00.000000Z,300,324.3,0,3.37,0.029,0.919,4.318,25,101.325,0,-47,2023-03-18T11:56:29.000000Z,2023-03-18T12:09:02.000000Z,753
2023-03-18,NA,615.873,3266.0499999999997,-362.838,2023-03-18T11:55:43.000000Z,0.35,0.9,200,03-18-2023 11:55:42.851,45003_FLM30_Water_146,2023-03-18T12:00:00.000000Z,300,324.3,0,3.37,0.029,0.919,4.318,25,101.325,0,-46,2023-03-18T11:56:29.000000Z,2023-03-18T12:09:02.000000Z,753
2023-03-18,NA,616.744,3260.78,-296.617,2023-03-18T11:55:44.000000Z,0.35,0.9,200,03-18-2023 11:55:43.846,45003_FLM30_Water_146,2023-03-18T12:00:00.000000Z,300,324.3,0,3.37,0.029,0.919,4.318,25,101.325,0,-45,2023-03-18T11:56:29.000000Z,2023-03-18T12:09:02.000000Z,753
2023-03-18,NA,617.164,3266.03,-288.515,2023-03-18T11:55:45.000000Z,0.35,0.9,200,03-18-2023 11:55:44.840,45003_FLM30_Water_146,2023-03-18T12:00:00.000000Z,300,324.3,0,3.37,0.029,0.919,4.318,25,101.325,0,-44,2023-03-18T11:56:29.000000Z,2023-03-18T12:09:02.000000Z,753
2023-03-18,NA,616.317,3267.7900000000004,-411.028,2023-03-18T11:55:46.000000Z,0.35,0.9,200,03-18-2023 11:55:45.835,45003_FLM30_Water_146,2023-03-18T12:00:00.000000Z,300,324.3,0,3.37,0.029,0.919,4.318,25,101.325,0,-43,2023-03-18T11:56:29.000000Z,2023-03-18T12:09:02.000000Z,753
2023-03-18,NA,617.382,3270.1600000000003,-338.861,2023-03-18T11:55:47.000000Z,0.35,0.9,200,03-18-2023 11:55:46.829,45003_FLM30_Water_146,2023-03-18T12:00:00.000000Z,300,324.3,0,3.37,0.029,0.919,4.318,25,101.325,0,-42,2023-03-18T11:56:29.000000Z,2023-03-18T12:09:02.000000Z,753
2023-03-18,NA,616.826,3271.3399999999997,-335.515,2023-03-18T11:55:48.000000Z,0.35,0.9,200,03-18-2023 11:55:47.824,45003_FLM30_Water_146,2023-03-18T12:00:00.000000Z,300,324.3,0,3.37,0.029,0.919,4.318,25,101.325,0,-41,2023-03-18T11:56:29.000000Z,2023-03-18T12:09:02.000000Z,753
2023-03-18,NA,615.947,3263.31,-1104.96,2023-03-18T11:55:49.000000Z,0.35,0.9,200,03-18-2023 11:55:48.819,45003_FLM30_Water_146,2023-03-18T12:00:00.000000Z,300,324.3,0,3.37,0.029,0.919,4.318,25,101.325,0,-40,2023-03-18T11:56:29.000000Z,2023-03-18T12:09:02.000000Z,753
2023-03-18,NA,615.05,3275.75,-208.321,2023-03-18T11:55:50.000000Z,0.35,0.9,200,03-18-2023 11:55:49.814,45003_FLM30_Water_146,2023-03-18T12:00:00.000000Z,300,324.3,0,3.37,0.029,0.919,4.318,25,101.325,0,-39,2023-03-18T11:56:29.000000Z,2023-03-18T12:09:02.000000Z,753
2023-03-18,NA,618.93,3270.5899999999997,-398.968,2023-03-18T11:55:51.000000Z,0.35,0.9,200,03-18-2023 11:55:50.807,45003_FLM30_Water_146,2023-03-18T12:00:00.000000Z,300,324.3,0,3.37,0.029,0.919,4.318,25,101.325,0,-38,2023-03-18T11:56:29.000000Z,2023-03-18T12:09:02.000000Z,753
2023-03-18,NA,616.243,3270.94,-351.64,2023-03-18T11:55:52.000000Z,0.35,0.9,200,03-18-2023 11:55:51.802,45003_FLM30_Water_146,2023-03-18T12:00:00.000000Z,300,324.3,0,3.37,0.029,0.919,4.318,25,101.325,0,-37,2023-03-18T11:56:29.000000Z,2023-03-18T12:09:02.000000Z,753
2023-03-18,NA,617.783,3268.31,-420.25,2023-03-18T11:55:53.000000Z,0.35,0.9,200,03-18-2023 11:55:52.798,45003_FLM30_Water_146,2023-03-18T12:00:00.000000Z,300,324.3,0,3.37,0.029,0.919,4.318,25,101.325,0,-36,2023-03-18T11:56:29.000000Z,2023-03-18T12:09:02.000000Z,753
2023-03-18,NA,615.296,3268.52,-1041.86,2023-03-18T11:55:54.000000Z,0.35,0.9,200,03-18-2023 11:55:53.791,45003_FLM30_Water_146,2023-03-18T12:00:00.000000Z,300,324.3,0,3.37,0.029,0.919,4.318,25,101.325,0,-35,2023-03-18T11:56:29.000000Z,2023-03-18T12:09:02.000000Z,753
2023-03-18,NA,617.114,3267.83,-1066.47,2023-03-18T11:55:55.000000Z,0.35,0.9,200,03-18-2023 11:55:54.786,45003_FLM30_Water_146,2023-03-18T12:00:00.000000Z,300,324.3,0,3.37,0.029,0.919,4.318,25,101.325,0,-34,2023-03-18T11:56:29.000000Z,2023-03-18T12:09:02.000000Z,753
2023-03-18,NA,617.027,3269.97,-280.983,2023-03-18T11:55:56.000000Z,0.35,0.9,200,03-18-2023 11:55:55.780,45003_FLM30_Water_146,2023-03-18T12:00:00.000000Z,300,324.3,0,3.37,0.029,0.919,4.318,25,101.325,0,-33,2023-03-18T11:56:29.000000Z,2023-03-18T12:09:02.000000Z,753
2023-03-18,NA,615.054,3275.14,-403.89,2023-03-18T11:55:57.000000Z,0.35,0.9,200,03-18-2023 11:55:56.775,45003_FLM30_Water_146,2023-03-18T12:00:00.000000Z,300,324.3,0,3.37,0.029,0.919,4.318,25,101.325,0,-32,2023-03-18T11:56:29.000000Z,2023-03-18T12:09:02.000000Z,753
2023-03-18,NA,616.575,3268.02,-883.047,2023-03-18T11:55:58.000000Z,0.35,0.9,200,03-18-2023 11:55:57.770,45003_FLM30_Water_146,2023-03-18T12:00:00.000000Z,300,324.3,0,3.37,0.029,0.919,4.318,25,101.325,0,-31,2023-03-18T11:56:29.000000Z,2023-03-18T12:09:02.000000Z,753
2023-03-18,NA,617.049,3266.6400000000003,-228.99,2023-03-18T11:55:59.000000Z,0.35,0.9,200,03-18-2023 11:55:58.764,45003_FLM30_Water_146,2023-03-18T12:00:00.000000Z,300,324.3,0,3.37,0.029,0.919,4.318,25,101.325,0,-30,2023-03-18T11:56:29.000000Z,2023-03-18T12:09:02.000000Z,753
2023-03-18,NA,614.703,3264.97,-1033.58,2023-03-18T11:56:00.000000Z,0.35,0.9,200,03-18-2023 11:55:59.759,45003_FLM30_Water_146,2023-03-18T12:00:00.000000Z,300,324.3,0,3.37,0.029,0.919,4.318,25,101.325,0,-29,2023-03-18T11:56:29.000000Z,2023-03-18T12:09:02.000000Z,753
2023-03-18,NA,615.295,3268.7400000000002,-410.525,2023-03-18T11:56:01.000000Z,0.35,0.9,200,03-18-2023 11:56:00.754,45003_FLM30_Water_146,2023-03-18T12:00:00.000000Z,300,324.3,0,3.37,0.029,0.919,4.318,25,101.325,0,-28,2023-03-18T11:56:29.000000Z,2023-03-18T12:09:02.000000Z,753
2023-03-18,NA,616.99,3269.01,-392.218,2023-03-18T11:56:02.000000Z,0.35,0.9,200,03-18-2023 11:56:01.747,45003_FLM30_Water_146,2023-03-18T12:00:00.000000Z,300,324.3,0,3.37,0.029,0.919,4.318,25,101.325,0,-27,2023-03-18T11:56:29.000000Z,2023-03-18T12:09:02.000000Z,753
2023-03-18,NA,615.463,3274.1699999999996,-439.261,2023-03-18T11:56:03.000000Z,0.35,0.9,200,03-18-2023 11:56:02.742,45003_FLM30_Water_146,2023-03-18T12:00:00.000000Z,300,324.3,0,3.37,0.029,0.919,4.318,25,101.325,0,-26,2023-03-18T11:56:29.000000Z,2023-03-18T12:09:02.000000Z,753
2023-03-18,NA,615.902,3271.82,-297.299,2023-03-18T11:56:04.000000Z,0.35,0.9,200,03-18-2023 11:56:03.737,45003_FLM30_Water_146,2023-03-18T12:00:00.000000Z,300,324.3,0,3.37,0.029,0.919,4.318,25,101.325,0,-25,2023-03-18T11:56:29.000000Z,2023-03-18T12:09:02.000000Z,753
2023-03-18,NA,617.241,3273.45,-991.255,2023-03-18T11:56:05.000000Z,0.35,0.9,200,03-18-2023 11:56:04.731,45003_FLM30_Water_146,2023-03-18T12:00:00.000000Z,300,324.3,0,3.37,0.029,0.919,4.318,25,101.325,0,-24,2023-03-18T11:56:29.000000Z,2023-03-18T12:09:02.000000Z,753
2023-03-18,NA,617.394,3270.82,-290.064,2023-03-18T11:56:06.000000Z,0.35,0.9,200,03-18-2023 11:56:05.727,45003_FLM30_Water_146,2023-03-18T12:00:00.000000Z,300,324.3,0,3.37,0.029,0.919,4.318,25,101.325,0,-23,2023-03-18T11:56:29.000000Z,2023-03-18T12:09:02.000000Z,753
2023-03-18,NA,615.311,3267.75,-500.315,2023-03-18T11:56:07.000000Z,0.35,0.9,200,03-18-2023 11:56:06.720,45003_FLM30_Water_146,2023-03-18T12:00:00.000000Z,300,324.3,0,3.37,0.029,0.919,4.318,25,101.325,0,-22,2023-03-18T11:56:29.000000Z,2023-03-18T12:09:02.000000Z,753
2023-03-18,NA,616.029,3277.4700000000003,-410.482,2023-03-18T11:56:08.000000Z,0.35,0.9,200,03-18-2023 11:56:07.716,45003_FLM30_Water_146,2023-03-18T12:00:00.000000Z,300,324.3,0,3.37,0.029,0.919,4.318,25,101.325,0,-21,2023-03-18T11:56:29.000000Z,2023-03-18T12:09:02.000000Z,753
2023-03-18,NA,615.062,3273.83,-1061.74,2023-03-18T11:56:09.000000Z,0.35,0.9,200,03-18-2023 11:56:08.710,45003_FLM30_Water_146,2023-03-18T12:00:00.000000Z,300,324.3,0,3.37,0.029,0.919,4.318,25,101.325,0,-20,2023-03-18T11:56:29.000000Z,2023-03-18T12:09:02.000000Z,753
2023-03-18,NA,617.37,3273.49,-356.062,2023-03-18T11:56:10.000000Z,0.35,0.9,200,03-18-2023 11:56:09.704,45003_FLM30_Water_146,2023-03-18T12:00:00.000000Z,300,324.3,0,3.37,0.029,0.919,4.318,25,101.325,0,-19,2023-03-18T11:56:29.000000Z,2023-03-18T12:09:02.000000Z,753
2023-03-18,NA,616.147,3274.3799999999997,-432.04,2023-03-18T11:56:11.000000Z,0.35,0.9,200,03-18-2023 11:56:10.699,45003_FLM30_Water_146,2023-03-18T12:00:00.000000Z,300,324.3,0,3.37,0.029,0.919,4.318,25,101.325,0,-18,2023-03-18T11:56:29.000000Z,2023-03-18T12:09:02.000000Z,753
2023-03-18,NA,617.057,3270.42,-332.611,2023-03-18T11:56:12.000000Z,0.35,0.9,200,03-18-2023 11:56:11.694,45003_FLM30_Water_146,2023-03-18T12:00:00.000000Z,300,324.3,0,3.37,0.029,0.919,4.318,25,101.325,0,-17,2023-03-18T11:56:29.000000Z,2023-03-18T12:09:02.000000Z,753
2023-03-18,NA,615.177,3270.9199999999996,-388.6,2023-03-18T11:56:13.000000Z,0.35,0.9,200,03-18-2023 11:56:12.688,45003_FLM30_Water_146,2023-03-18T12:00:00.000000Z,300,324.3,0,3.37,0.029,0.919,4.318,25,101.325,0,-16,2023-03-18T11:56:29.000000Z,2023-03-18T12:09:02.000000Z,753
2023-03-18,NA,616.28,3274.0499999999997,-299.601,2023-03-18T11:56:14.000000Z,0.35,0.9,200,03-18-2023 11:56:13.683,45003_FLM30_Water_146,2023-03-18T12:00:00.000000Z,300,324.3,0,3.37,0.029,0.919,4.318,25,101.325,0,-15,2023-03-18T11:56:29.000000Z,2023-03-18T12:09:02.000000Z,753
2023-03-18,NA,616.614,3268.79,-380.192,2023-03-18T11:56:15.000000Z,0.35,0.9,200,03-18-2023 11:56:14.678,45003_FLM30_Water_146,2023-03-18T12:00:00.000000Z,300,324.3,0,3.37,0.029,0.919,4.318,25,101.325,0,-14,2023-03-18T11:56:29.000000Z,2023-03-18T12:09:02.000000Z,753
2023-03-18,NA,617.754,3275.5200000000004,-1032.2,2023-03-18T11:56:16.000000Z,0.35,0.9,200,03-18-2023 11:56:15.671,45003_FLM30_Water_146,2023-03-18T12:00:00.000000Z,300,324.3,0,3.37,0.029,0.919,4.318,25,101.325,0,-13,2023-03-18T11:56:29.000000Z,2023-03-18T12:09:02.000000Z,753
2023-03-18,NA,617.762,3276.8700000000003,-318.999,2023-03-18T11:56:17.000000Z,0.35,0.9,200,03-18-2023 11:56:16.666,45003_FLM30_Water_146,2023-03-18T12:00:00.000000Z,300,324.3,0,3.37,0.029,0.919,4.318,25,101.325,0,-12,2023-03-18T11:56:29.000000Z,2023-03-18T12:09:02.000000Z,753
2023-03-18,NA,618.909,3271.76,-320.953,2023-03-18T11:56:18.000000Z,0.35,0.9,200,03-18-2023 11:56:17.660,45003_FLM30_Water_146,2023-03-18T12:00:00.000000Z,300,324.3,0,3.37,0.029,0.919,4.318,25,101.325,0,-11,2023-03-18T11:56:29.000000Z,2023-03-18T12:09:02.000000Z,753
