DATE,TIME,CO2dry_ppm,CH4dry_ppb,H2O_ppm,POSIX.time,CO2_prec,CH4_prec,H2O_prec,DATE_TIME,UniqueID,start.time,obs.length,Area,offset,Vcham,Vtube,Vinst,Vtot,Tcham,Pcham,flag,Etime,start.time_corr,end.time_corr,obs.length_corr
2023-03-15,NA,519.15,2139.21,-745.667,2023-03-15T12:52:22.000000Z,0.35,0.9,200,03-15-2023 12:52:22.387,Mar_23_154_CP40_stem,2023-03-15T12:57:00.000000Z,300,213.35,0,1.06460166666667,0.029,0.919,2.01260166666667,25,101.325,0,-275,2023-03-15T12:56:57.000000Z,2023-03-15T13:00:27.000000Z,210
2023-03-15,NA,518.373,2146.36,-682.727,2023-03-15T12:52:23.000000Z,0.35,0.9,200,03-15-2023 12:52:23.380,Mar_23_154_CP40_stem,2023-03-15T12:57:00.000000Z,300,213.35,0,1.06460166666667,0.029,0.919,2.01260166666667,25,101.325,0,-274,2023-03-15T12:56:57.000000Z,2023-03-15T13:00:27.000000Z,210
2023-03-15,NA,517.735,2139.83,-768.104,2023-03-15T12:52:24.000000Z,0.35,0.9,200,03-15-2023 12:52:24.376,Mar_23_154_CP40_stem,2023-03-15T12:57:00.000000Z,300,213.35,0,1.06460166666667,0.029,0.919,2.01260166666667,25,101.325,0,-273,2023-03-15T12:56:57.000000Z,2023-03-15T13:00:27.000000Z,210
2023-03-15,NA,519.131,2142.77,-674.309,2023-03-15T12:52:25.000000Z,0.35,0.9,200,03-15-2023 12:52:25.370,Mar_23_154_CP40_stem,2023-03-15T12:57:00.000000Z,300,213.35,0,1.06460166666667,0.029,0.919,2.01260166666667,25,101.325,0,-272,2023-03-15T12:56:57.000000Z,2023-03-15T13:00:27.000000Z,210
2023-03-15,NA,518.767,2138.9,-694.975,2023-03-15T12:52:26.000000Z,0.35,0.9,200,03-15-2023 12:52:26.364,Mar_23_154_CP40_stem,2023-03-15T12:57:00.000000Z,300,213.35,0,1.06460166666667,0.029,0.919,2.01260166666667,25,101.325,0,-271,2023-03-15T12:56:57.000000Z,2023-03-15T13:00:27.000000Z,210
2023-03-15,NA,517.117,2139.21,-577.274,2023-03-15T12:52:27.000000Z,0.35,0.9,200,03-15-2023 12:52:27.359,Mar_23_154_CP40_stem,2023-03-15T12:57:00.000000Z,300,213.35,0,1.06460166666667,0.029,0.919,2.01260166666667,25,101.325,0,-270,2023-03-15T12:56:57.000000Z,2023-03-15T13:00:27.000000Z,210
2023-03-15,NA,517.296,2140.59,-788.413,2023-03-15T12:52:28.000000Z,0.35,0.9,200,03-15-2023 12:52:28.354,Mar_23_154_CP40_stem,2023-03-15T12:57:00.000000Z,300,213.35,0,1.06460166666667,0.029,0.919,2.01260166666667,25,101.325,0,-269,2023-03-15T12:56:57.000000Z,2023-03-15T13:00:27.000000Z,210
2023-03-15,NA,516.852,2142.54,-673.437,2023-03-15T12:52:29.000000Z,0.35,0.9,200,03-15-2023 12:52:29.347,Mar_23_154_CP40_stem,2023-03-15T12:57:00.000000Z,300,213.35,0,1.06460166666667,0.029,0.919,2.01260166666667,25,101.325,0,-268,2023-03-15T12:56:57.000000Z,2023-03-15T13:00:27.000000Z,210
2023-03-15,NA,516.23,2135.64,-780.924,2023-03-15T12:52:30.000000Z,0.35,0.9,200,03-15-2023 12:52:30.342,Mar_23_154_CP40_stem,2023-03-15T12:57:00.000000Z,300,213.35,0,1.06460166666667,0.029,0.919,2.01260166666667,25,101.325,0,-267,2023-03-15T12:56:57.000000Z,2023-03-15T13:00:27.000000Z,210
2023-03-15,NA,514.347,2139.4,-762.986,2023-03-15T12:52:31.000000Z,0.35,0.9,200,03-15-2023 12:52:31.338,Mar_23_154_CP40_stem,2023-03-15T12:57:00.000000Z,300,213.35,0,1.06460166666667,0.029,0.919,2.01260166666667,25,101.325,0,-266,2023-03-15T12:56:57.000000Z,2023-03-15T13:00:27.000000Z,210
2023-03-15,NA,515.625,2142.27,-753.306,2023-03-15T12:52:32.000000Z,0.35,0.9,200,03-15-2023 12:52:32.331,Mar_23_154_CP40_stem,2023-03-15T12:57:00.000000Z,300,213.35,0,1.06460166666667,0.029,0.919,2.01260166666667,25,101.325,0,-265,2023-03-15T12:56:57.000000Z,2023-03-15T13:00:27.000000Z,210
2023-03-15,NA,514.271,2139.91,-759.979,2023-03-15T12:52:33.000000Z,0.35,0.9,200,03-15-2023 12:52:33.326,Mar_23_154_CP40_stem,2023-03-15T12:57:00.000000Z,300,213.35,0,1.06460166666667,0.029,0.919,2.01260166666667,25,101.325,0,-264,2023-03-15T12:56:57.000000Z,2023-03-15T13:00:27.000000Z,210
2023-03-15,NA,513.585,2137.69,-701.313,2023-03-15T12:52:34.000000Z,0.35,0.9,200,03-15-2023 12:52:34.320,Mar_23_154_CP40_stem,2023-03-15T12:57:00.000000Z,300,213.35,0,1.06460166666667,0.029,0.919,2.01260166666667,25,101.325,0,-263,2023-03-15T12:56:57.000000Z,2023-03-15T13:00:27.000000Z,210
2023-03-15,NA,511.265,2139.37,-683.275,2023-03-15T12:52:35.000000Z,0.35,0.9,200,03-15-2023 12:52:35.315,Mar_23_154_CP40_stem,2023-03-15T12:57:00.000000Z,300,213.35,0,1.06460166666667,0.029,0.919,2.01260166666667,25,101.325,0,-262,2023-03-15T12:56:57.000000Z,2023-03-15T13:00:27.000000Z,210
2023-03-15,NA,512.586,2141.2,-736.999,2023-03-15T12:52:36.000000Z,0.35,0.9,200,03-15-2023 12:52:36.310,Mar_23_154_CP40_stem,2023-03-15T12:57:00.000000Z,300,213.35,0,1.06460166666667,0.029,0.919,2.01260166666667,25,101.325,0,-261,2023-03-15T12:56:57.000000Z,2023-03-15T13:00:27.000000Z,210
2023-03-15,NA,511.215,2140.92,-753.288,2023-03-15T12:52:37.000000Z,0.35,0.9,200,03-15-2023 12:52:37.304,Mar_23_154_CP40_stem,2023-03-15T12:57:00.000000Z,300,213.35,0,1.06460166666667,0.029,0.919,2.01260166666667,25,101.325,0,-260,2023-03-15T12:56:57.000000Z,2023-03-15T13:00:27.000000Z,210
2023-03-15,NA,511.921,2138.6,-714.159,2023-03-15T12:52:38.000000Z,0.35,0.9,200,03-15-2023 12:52:38.299,Mar_23_154_CP40_stem,2023-03-15T12:57:00.000000Z,300,213.35,0,1.06460166666667,0.029,0.919,2.01260166666667,25,101.325,0,-259,2023-03-15T12:56:57.000000Z,2023-03-15T13:00:27.000000Z,210
2023-03-15,NA,509.175,2142.35,-658.238,2023-03-15T12:52:39.000000Z,0.35,0.9,200,03-15-2023 12:52:39.293,Mar_23_154_CP40_stem,2023-03-15T12:57:00.000000Z,300,213.35,0,1.06460166666667,0.029,0.919,2.01260166666667,25,101.325,0,-258,2023-03-15T12:56:57.000000Z,2023-03-15T13:00:27.000000Z,210
2023-03-15,NA,509.507,2143.3,-723.794,2023-03-15T12:52:40.000000Z,0.35,0.9,200,03-15-2023 12:52:40.287,Mar_23_154_CP40_stem,2023-03-15T12:57:00.000000Z,300,213.35,0,1.06460166666667,0.029,0.919,2.01260166666667,25,101.325,0,-257,2023-03-15T12:56:57.000000Z,2023-03-15T13:00:27.000000Z,210
2023-03-15,NA,509.302,2140.3500000000004,-661.524,2023-03-15T12:52:41.000000Z,0.35,0.9,200,03-15-2023 12:52:41.282,Mar_23_154_CP40_stem,2023-03-15T12:57:00.000000Z,300,213.35,0,1.06460166666667,0.029,0.919,2.01260166666667,25,101.325,0,-256,2023-03-15T12:56:57.000000Z,2023-03-15T13:00:27.000000Z,210
2023-03-15,NA,506.628,2138.82,-733.094,2023-03-15T12:52:42.000000Z,0.35,0.9,200,03-15-2023 12:52:42.278,Mar_23_154_CP40_stem,2023-03-15T12:57:00.000000Z,300,213.35,0,1.06460166666667,0.029,0.919,2.01260166666667,25,101.325,0,-255,2023-03-15T12:56:57.000000Z,2023-03-15T13:00:27.000000Z,210
2023-03-15,NA,505.976,2139.2000000000003,-632.298,2023-03-15T12:52:43.000000Z,0.35,0.9,200,03-15-2023 12:52:43.271,Mar_23_154_CP40_stem,2023-03-15T12:57:00.000000Z,300,213.35,0,1.06460166666667,0.029,0.919,2.01260166666667,25,101.325,0,-254,2023-03-15T12:56:57.000000Z,2023-03-15T13:00:27.000000Z,210
2023-03-15,NA,507.898,2139.32,-845.466,2023-03-15T12:52:44.000000Z,0.35,0.9,200,03-15-2023 12:52:44.266,Mar_23_154_CP40_stem,2023-03-15T12:57:00.000000Z,300,213.35,0,1.06460166666667,0.029,0.919,2.01260166666667,25,101.325,0,-253,2023-03-15T12:56:57.000000Z,2023-03-15T13:00:27.000000Z,210
2023-03-15,NA,506.203,2135.3300000000004,-887.136,2023-03-15T12:52:45.000000Z,0.35,0.9,200,03-15-2023 12:52:45.261,Mar_23_154_CP40_stem,2023-03-15T12:57:00.000000Z,300,213.35,0,1.06460166666667,0.029,0.919,2.01260166666667,25,101.325,0,-252,2023-03-15T12:56:57.000000Z,2023-03-15T13:00:27.000000Z,210
2023-03-15,NA,504.352,2135.62,-723.079,2023-03-15T12:52:46.000000Z,0.35,0.9,200,03-15-2023 12:52:46.255,Mar_23_154_CP40_stem,2023-03-15T12:57:00.000000Z,300,213.35,0,1.06460166666667,0.029,0.919,2.01260166666667,25,101.325,0,-251,2023-03-15T12:56:57.000000Z,2023-03-15T13:00:27.000000Z,210
2023-03-15,NA,503.175,2136.26,-832.866,2023-03-15T12:52:47.000000Z,0.35,0.9,200,03-15-2023 12:52:47.250,Mar_23_154_CP40_stem,2023-03-15T12:57:00.000000Z,300,213.35,0,1.06460166666667,0.029,0.919,2.01260166666667,25,101.325,0,-250,2023-03-15T12:56:57.000000Z,2023-03-15T13:00:27.000000Z,210
2023-03-15,NA,501.019,2140.15,-846.765,2023-03-15T12:52:48.000000Z,0.35,0.9,200,03-15-2023 12:52:48.244,Mar_23_154_CP40_stem,2023-03-15T12:57:00.000000Z,300,213.35,0,1.06460166666667,0.029,0.919,2.01260166666667,25,101.325,0,-249,2023-03-15T12:56:57.000000Z,2023-03-15T13:00:27.000000Z,210
2023-03-15,NA,500.761,2141.4399999999996,-724.753,2023-03-15T12:52:49.000000Z,0.35,0.9,200,03-15-2023 12:52:49.240,Mar_23_154_CP40_stem,2023-03-15T12:57:00.000000Z,300,213.35,0,1.06460166666667,0.029,0.919,2.01260166666667,25,101.325,0,-248,2023-03-15T12:56:57.000000Z,2023-03-15T13:00:27.000000Z,210
2023-03-15,NA,500.332,2134.4500000000003,-590.672,2023-03-15T12:52:50.000000Z,0.35,0.9,200,03-15-2023 12:52:50.233,Mar_23_154_CP40_stem,2023-03-15T12:57:00.000000Z,300,213.35,0,1.06460166666667,0.029,0.919,2.01260166666667,25,101.325,0,-247,2023-03-15T12:56:57.000000Z,2023-03-15T13:00:27.000000Z,210
2023-03-15,NA,500.408,2138.47,-734.272,2023-03-15T12:52:51.000000Z,0.35,0.9,200,03-15-2023 12:52:51.227,Mar_23_154_CP40_stem,2023-03-15T12:57:00.000000Z,300,213.35,0,1.06460166666667,0.029,0.919,2.01260166666667,25,101.325,0,-246,2023-03-15T12:56:57.000000Z,2023-03-15T13:00:27.000000Z,210
2023-03-15,NA,500.074,2135.11,-708.822,2023-03-15T12:52:52.000000Z,0.35,0.9,200,03-15-2023 12:52:52.223,Mar_23_154_CP40_stem,2023-03-15T12:57:00.000000Z,300,213.35,0,1.06460166666667,0.029,0.919,2.01260166666667,25,101.325,0,-245,2023-03-15T12:56:57.000000Z,2023-03-15T13:00:27.000000Z,210
2023-03-15,NA,500.662,2139.59,-649.282,2023-03-15T12:52:53.000000Z,0.35,0.9,200,03-15-2023 12:52:53.216,Mar_23_154_CP40_stem,2023-03-15T12:57:00.000000Z,300,213.35,0,1.06460166666667,0.029,0.919,2.01260166666667,25,101.325,0,-244,2023-03-15T12:56:57.000000Z,2023-03-15T13:00:27.000000Z,210
2023-03-15,NA,501.513,2138,-587.445,2023-03-15T12:52:54.000000Z,0.35,0.9,200,03-15-2023 12:52:54.211,Mar_23_154_CP40_stem,2023-03-15T12:57:00.000000Z,300,213.35,0,1.06460166666667,0.029,0.919,2.01260166666667,25,101.325,0,-243,2023-03-15T12:56:57.000000Z,2023-03-15T13:00:27.000000Z,210
2023-03-15,NA,498.604,2136.8,-713.692,2023-03-15T12:52:55.000000Z,0.35,0.9,200,03-15-2023 12:52:55.206,Mar_23_154_CP40_stem,2023-03-15T12:57:00.000000Z,300,213.35,0,1.06460166666667,0.029,0.919,2.01260166666667,25,101.325,0,-242,2023-03-15T12:56:57.000000Z,2023-03-15T13:00:27.000000Z,210
2023-03-15,NA,496.687,2136.93,-691.436,2023-03-15T12:52:56.000000Z,0.35,0.9,200,03-15-2023 12:52:56.201,Mar_23_154_CP40_stem,2023-03-15T12:57:00.000000Z,300,213.35,0,1.06460166666667,0.029,0.919,2.01260166666667,25,101.325,0,-241,2023-03-15T12:56:57.000000Z,2023-03-15T13:00:27.000000Z,210
2023-03-15,NA,493.496,2137.6,-748.795,2023-03-15T12:52:57.000000Z,0.35,0.9,200,03-15-2023 12:52:57.195,Mar_23_154_CP40_stem,2023-03-15T12:57:00.000000Z,300,213.35,0,1.06460166666667,0.029,0.919,2.01260166666667,25,101.325,0,-240,2023-03-15T12:56:57.000000Z,2023-03-15T13:00:27.000000Z,210
2023-03-15,NA,495.495,2138.75,-751.107,2023-03-15T12:52:58.000000Z,0.35,0.9,200,03-15-2023 12:52:58.189,Mar_23_154_CP40_stem,2023-03-15T12:57:00.000000Z,300,213.35,0,1.06460166666667,0.029,0.919,2.01260166666667,25,101.325,0,-239,2023-03-15T12:56:57.000000Z,2023-03-15T13:00:27.000000Z,210
2023-03-15,NA,495.142,2134.12,-715.745,2023-03-15T12:52:59.000000Z,0.35,0.9,200,03-15-2023 12:52:59.185,Mar_23_154_CP40_stem,2023-03-15T12:57:00.000000Z,300,213.35,0,1.06460166666667,0.029,0.919,2.01260166666667,25,101.325,0,-238,2023-03-15T12:56:57.000000Z,2023-03-15T13:00:27.000000Z,210
2023-03-15,NA,494.425,2133.7999999999997,-759.762,2023-03-15T12:53:00.000000Z,0.35,0.9,200,03-15-2023 12:53:00.179,Mar_23_154_CP40_stem,2023-03-15T12:57:00.000000Z,300,213.35,0,1.06460166666667,0.029,0.919,2.01260166666667,25,101.325,0,-237,2023-03-15T12:56:57.000000Z,2023-03-15T13:00:27.000000Z,210
2023-03-15,NA,493.946,2139.27,-619.616,2023-03-15T12:53:01.000000Z,0.35,0.9,200,03-15-2023 12:53:01.173,Mar_23_154_CP40_stem,2023-03-15T12:57:00.000000Z,300,213.35,0,1.06460166666667,0.029,0.919,2.01260166666667,25,101.325,0,-236,2023-03-15T12:56:57.000000Z,2023-03-15T13:00:27.000000Z,210
2023-03-15,NA,492.617,2135.25,-733.625,2023-03-15T12:53:02.000000Z,0.35,0.9,200,03-15-2023 12:53:02.167,Mar_23_154_CP40_stem,2023-03-15T12:57:00.000000Z,300,213.35,0,1.06460166666667,0.029,0.919,2.01260166666667,25,101.325,0,-235,2023-03-15T12:56:57.000000Z,2023-03-15T13:00:27.000000Z,210
2023-03-15,NA,490.758,2134.2599999999998,-782.714,2023-03-15T12:53:03.000000Z,0.35,0.9,200,03-15-2023 12:53:03.163,Mar_23_154_CP40_stem,2023-03-15T12:57:00.000000Z,300,213.35,0,1.06460166666667,0.029,0.919,2.01260166666667,25,101.325,0,-234,2023-03-15T12:56:57.000000Z,2023-03-15T13:00:27.000000Z,210
2023-03-15,NA,488.397,2135.94,-688.424,2023-03-15T12:53:04.000000Z,0.35,0.9,200,03-15-2023 12:53:04.156,Mar_23_154_CP40_stem,2023-03-15T12:57:00.000000Z,300,213.35,0,1.06460166666667,0.029,0.919,2.01260166666667,25,101.325,0,-233,2023-03-15T12:56:57.000000Z,2023-03-15T13:00:27.000000Z,210
2023-03-15,NA,487.28,2142.1,-770.185,2023-03-15T12:53:05.000000Z,0.35,0.9,200,03-15-2023 12:53:05.151,Mar_23_154_CP40_stem,2023-03-15T12:57:00.000000Z,300,213.35,0,1.06460166666667,0.029,0.919,2.01260166666667,25,101.325,0,-232,2023-03-15T12:56:57.000000Z,2023-03-15T13:00:27.000000Z,210
2023-03-15,NA,485.386,2132.64,-682.241,2023-03-15T12:53:06.000000Z,0.35,0.9,200,03-15-2023 12:53:06.146,Mar_23_154_CP40_stem,2023-03-15T12:57:00.000000Z,300,213.35,0,1.06460166666667,0.029,0.919,2.01260166666667,25,101.325,0,-231,2023-03-15T12:56:57.000000Z,2023-03-15T13:00:27.000000Z,210
2023-03-15,NA,485.24,2128.42,-669.75,2023-03-15T12:53:07.000000Z,0.35,0.9,200,03-15-2023 12:53:07.140,Mar_23_154_CP40_stem,2023-03-15T12:57:00.000000Z,300,213.35,0,1.06460166666667,0.029,0.919,2.01260166666667,25,101.325,0,-230,2023-03-15T12:56:57.000000Z,2023-03-15T13:00:27.000000Z,210
2023-03-15,NA,486.047,2136.92,-709.668,2023-03-15T12:53:08.000000Z,0.35,0.9,200,03-15-2023 12:53:08.134,Mar_23_154_CP40_stem,2023-03-15T12:57:00.000000Z,300,213.35,0,1.06460166666667,0.029,0.919,2.01260166666667,25,101.325,0,-229,2023-03-15T12:56:57.000000Z,2023-03-15T13:00:27.000000Z,210
2023-03-15,NA,484.275,2142.73,-666.733,2023-03-15T12:53:09.000000Z,0.35,0.9,200,03-15-2023 12:53:09.129,Mar_23_154_CP40_stem,2023-03-15T12:57:00.000000Z,300,213.35,0,1.06460166666667,0.029,0.919,2.01260166666667,25,101.325,0,-228,2023-03-15T12:56:57.000000Z,2023-03-15T13:00:27.000000Z,210
2023-03-15,NA,483.702,2136.64,-635.907,2023-03-15T12:53:10.000000Z,0.35,0.9,200,03-15-2023 12:53:10.125,Mar_23_154_CP40_stem,2023-03-15T12:57:00.000000Z,300,213.35,0,1.06460166666667,0.029,0.919,2.01260166666667,25,101.325,0,-227,2023-03-15T12:56:57.000000Z,2023-03-15T13:00:27.000000Z,210
2023-03-15,NA,482.828,2131.62,-785.008,2023-03-15T12:53:11.000000Z,0.35,0.9,200,03-15-2023 12:53:11.118,Mar_23_154_CP40_stem,2023-03-15T12:57:00.000000Z,300,213.35,0,1.06460166666667,0.029,0.919,2.01260166666667,25,101.325,0,-226,2023-03-15T12:56:57.000000Z,2023-03-15T13:00:27.000000Z,210
2023-03-15,NA,482.152,2133.84,-615.801,2023-03-15T12:53:12.000000Z,0.35,0.9,200,03-15-2023 12:53:12.113,Mar_23_154_CP40_stem,2023-03-15T12:57:00.000000Z,300,213.35,0,1.06460166666667,0.029,0.919,2.01260166666667,25,101.325,0,-225,2023-03-15T12:56:57.000000Z,2023-03-15T13:00:27.000000Z,210
2023-03-15,NA,481.102,2134.2400000000002,-783.438,2023-03-15T12:53:13.000000Z,0.35,0.9,200,03-15-2023 12:53:13.108,Mar_23_154_CP40_stem,2023-03-15T12:57:00.000000Z,300,213.35,0,1.06460166666667,0.029,0.919,2.01260166666667,25,101.325,0,-224,2023-03-15T12:56:57.000000Z,2023-03-15T13:00:27.000000Z,210
